date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:59:56	248563/248563	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22657b1fa9-3caf3%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/landscaping-sydney.jpg	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/landscaping-sydney.jpg	(from https://greenturflandscaping.com.au/)
22:59:56	10452/10452	---MCZ	200	added ('OK')	image/png	etag:W/%22657b1fa9-28d4%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/08/google-ratting.png	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/08/google-ratting.png	(from https://greenturflandscaping.com.au/)
22:59:57	80414/80414	---MCZ	200	added ('OK')	image/png	etag:W/%22657b1fa9-13a1e%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/08/facebook-5-star.png	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/08/facebook-5-star.png	(from https://greenturflandscaping.com.au/)
22:59:57	705669/705669	---MCZ	200	added ('OK')	image/png	etag:W/%22657bc1dd-ac485%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/location-map-3.png	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/location-map-3.png	(from https://greenturflandscaping.com.au/)
22:59:57	29814/29814	---MCZ	200	added ('OK')	image/png	etag:W/%22657b269e-7476%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/logo-green-turf-footer-1024x290.png	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/logo-green-turf-footer-1024x290.png	(from https://greenturflandscaping.com.au/)
22:59:57	21784/21784	---MCZ	200	added ('OK')	image/png	etag:W/%2266a3af53-5518%22	https://greenturflandscaping.com.au/wp-content/uploads/2024/07/Green-Turf-Landscaping.png	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2024/07/Green-Turf-Landscaping.png	(from https://greenturflandscaping.com.au/)
22:59:58	9813/9813	---MCZ	200	added ('OK')	application/javascript	etag:W/%226799f22f-2655%22	https://greenturflandscaping.com.au/wp-content/plugins/autoptimize/classes/external/js/lazysizes.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/autoptimize/classes/external/js/lazysizes.min.js	(from https://greenturflandscaping.com.au/)
22:59:58	561/561	---MCZ	200	added ('OK')	application/javascript	etag:W/%226799f403-231%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/js/autoptimize_single_a32ca91d60e1f56ebb9c3a93a5f1ff30.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/js/autoptimize_single_a32ca91d60e1f56ebb9c3a93a5f1ff30.js	(from https://greenturflandscaping.com.au/)
22:59:58	514/514	---MCZ	200	added ('OK')	application/javascript	etag:W/%226799f404-202%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/js/autoptimize_single_75d7822d25873fd727beecf0744affa4.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/js/autoptimize_single_75d7822d25873fd727beecf0744affa4.js	(from https://greenturflandscaping.com.au/)
22:59:58	24109/24109	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266f45728-5e2d%22	https://greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js	(from https://greenturflandscaping.com.au/)
22:59:58	3721/3721	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266f45728-e89%22	https://greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js	(from https://greenturflandscaping.com.au/)
22:59:59	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d67b72-1590%22	https://greenturflandscaping.com.au/wp-includes/js/imagesloaded.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-includes/js/imagesloaded.min.js	(from https://greenturflandscaping.com.au/)
22:59:59	22195/22195	---MCZ	200	added ('OK')	application/javascript	etag:W/%226799f404-56b3%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/js/autoptimize_single_d4b73be57230520b8f42847890146166.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/js/autoptimize_single_d4b73be57230520b8f42847890146166.js	(from https://greenturflandscaping.com.au/)
22:59:59	77028/77028	---MCZ	200	added ('OK')	application/javascript	etag:W/%226799f404-12ce4%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/js/autoptimize_single_e1c09a0df15120d2a50b77b98f21bc08.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/js/autoptimize_single_e1c09a0df15120d2a50b77b98f21bc08.js	(from https://greenturflandscaping.com.au/)
23:00:00	6213/6213	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266f45728-1845%22	https://greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js	(from https://greenturflandscaping.com.au/)
23:00:00	5350/5350	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267bc7aec-14e6%22	https://greenturflandscaping.com.au/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js	(from https://greenturflandscaping.com.au/)
23:00:00	59749/59749	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267bc7aec-e965%22	https://greenturflandscaping.com.au/wp-content/plugins/elementor/assets/js/frontend-modules.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/elementor/assets/js/frontend-modules.min.js	(from https://greenturflandscaping.com.au/)
23:00:00	4776/4776	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266fa3303-12a8%22	https://greenturflandscaping.com.au/wp-includes/js/dist/hooks.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-includes/js/dist/hooks.min.js	(from https://greenturflandscaping.com.au/)
23:00:01	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265ce417b-23b5%22	https://greenturflandscaping.com.au/wp-includes/js/dist/i18n.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-includes/js/dist/i18n.min.js	(from https://greenturflandscaping.com.au/)
23:00:01	25050/25050	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266f45728-61da%22	https://greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/js/frontend.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/js/frontend.min.js	(from https://greenturflandscaping.com.au/)
23:00:01	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%22667d613a-53d8%22	https://greenturflandscaping.com.au/wp-includes/js/jquery/ui/core.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-includes/js/jquery/ui/core.min.js	(from https://greenturflandscaping.com.au/)
23:00:02	44252/44252	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267bc7aec-acdc%22	https://greenturflandscaping.com.au/wp-content/plugins/elementor/assets/js/frontend.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/elementor/assets/js/frontend.min.js	(from https://greenturflandscaping.com.au/)
23:00:03	42791/42791	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266f45728-a727%22	https://greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js	(from https://greenturflandscaping.com.au/)
23:00:03	72362/72362	---M--	200	added ('OK')	image/webp	etag:%22657b1faa-11aaa%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/sydney-landscaping-service-01.webp	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/sydney-landscaping-service-01.webp	(from https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_dc10e6ffa14f6c74e56fd59e26d979e7.css)
23:00:04	257447/257447	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22657b1fa9-3eda7%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/landscaping-service-03.jpg	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/landscaping-service-03.jpg	(from https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_dc10e6ffa14f6c74e56fd59e26d979e7.css)
23:00:04	259114/259114	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22657bc7d9-3f42a%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-05-at-7.14.32-AM-1.jpeg	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/WhatsApp-Image-2023-12-05-at-7.14.32-AM-1.jpg	(from https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_dc10e6ffa14f6c74e56fd59e26d979e7.css)
23:00:05	52605/52605	---MCZ	200	added ('OK')	text/css	etag:W/%22679a3ad4-cd7d%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_479243056c137d7345a1c463836f47d8.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_479243056c137d7345a1c463836f47d8.css	(from https://greenturflandscaping.com.au/contact-us/)
23:00:05	641999/641999	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22657b1fa9-9cbcf%22	https://greenturflandscaping.com.au/wp-content/uploads/2023/12/sandie-clarke-q13Zq1Jufks-unsplash-1-scaled.jpg	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/uploads/2023/12/sandie-clarke-q13Zq1Jufks-unsplash-1-scaled.jpg	(from https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_dc10e6ffa14f6c74e56fd59e26d979e7.css)
23:00:05	81363/81363	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:30:05%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/896	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/896.json	(from https://greenturflandscaping.com.au/contact-us/)
23:00:05	2446/2446	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:30:05%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fcontact-us%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed3724.json	(from https://greenturflandscaping.com.au/contact-us/)
23:00:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:30:05%20GMT	https://greenturflandscaping.com.au/?p=896	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/indexa290.html	(from https://greenturflandscaping.com.au/contact-us/)
23:00:06	2621/2621	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:30:05%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fcontact-us%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embedbbcf	(from https://greenturflandscaping.com.au/contact-us/)
23:00:06	50680/50680	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267bc7aec-c5f8%22	https://greenturflandscaping.com.au/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js	(from https://greenturflandscaping.com.au/contact-us/)
23:00:07	54066/54066	---MCZ	200	added ('OK')	text/css	etag:W/%22679a2704-d332%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_e1153c86b6d9906d2382d13292de5a56.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_e1153c86b6d9906d2382d13292de5a56.css	(from https://greenturflandscaping.com.au/about/)
23:00:07	85955/85955	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:30:07%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/891	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/891.json	(from https://greenturflandscaping.com.au/about/)
23:00:08	2426/2426	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:30:07%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fabout%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed647a.json	(from https://greenturflandscaping.com.au/about/)
23:00:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:30:08%20GMT	https://greenturflandscaping.com.au/?p=891	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/indexb541.html	(from https://greenturflandscaping.com.au/about/)
23:00:09	2601/2601	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:30:08%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fabout%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed9c18	(from https://greenturflandscaping.com.au/about/)
23:00:09	45489/45489	---MCZ	200	added ('OK')	text/css	etag:W/%22679de6dd-b1b1%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_52e996915c35b161165ff16e53f99f72.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_52e996915c35b161165ff16e53f99f72.css	(from https://greenturflandscaping.com.au/faq/)
23:00:09	91120/91120	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:30:09%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/1969	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/1969.json	(from https://greenturflandscaping.com.au/faq/)
23:00:10	2418/2418	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:30:09%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Ffaq%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embedcb1f.json	(from https://greenturflandscaping.com.au/faq/)
23:00:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:30:10%20GMT	https://greenturflandscaping.com.au/?p=1969	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/index2a8c.html	(from https://greenturflandscaping.com.au/faq/)
23:00:10	2593/2593	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:30:10%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Ffaq%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embeda344	(from https://greenturflandscaping.com.au/faq/)
23:00:11	41520/41520	---MCZ	200	added ('OK')	text/css	etag:W/%22679de6d6-a230%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_f0da253405c25db8a214ec5787e4bffb.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_f0da253405c25db8a214ec5787e4bffb.css	(from https://greenturflandscaping.com.au/blogs/)
23:00:11	69099/69099	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:30:11%20GMT	https://greenturflandscaping.com.au/wp-json/wp/v2/pages/1971	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/wp/v2/pages/1971.json	(from https://greenturflandscaping.com.au/blogs/)
23:00:12	2416/2416	---MCZ	200	added ('OK')	application/json	date:Thu,%2010%20Jul%202025%2017:30:11%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fblogs%2F	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed4ff4.json	(from https://greenturflandscaping.com.au/blogs/)
23:00:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2017:30:12%20GMT	https://greenturflandscaping.com.au/?p=1971	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/indexd171.html	(from https://greenturflandscaping.com.au/blogs/)
23:00:12	2591/2591	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Jul%202025%2017:30:12%20GMT	https://greenturflandscaping.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgreenturflandscaping.com.au%2Fblogs%2F&format=xml	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-json/oembed/1.0/embed6f72	(from https://greenturflandscaping.com.au/blogs/)
23:00:13	44991/44991	---MCZ	200	added ('OK')	text/css	etag:W/%22679d4e6e-afbf%22	https://greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_fd2e794388a79f7aed5628153617a4c3.css	C:/Users/akhlaq/Desktop/Documents/Rehman%20Website/greenturf/greenturflandscaping.com.au/wp-content/cache/autoptimize/css/autoptimize_single_fd2e794388a79f7aed5628153617a4c3.css	(from https://greenturflandscaping.com.au/work-gallery/)
